V,V_pred
0.04606948922574128,0.04555277594410717
0.06375868376048678,0.06323281016883688
0.08225316444140239,0.08180643905808198
0.07979147163604587,0.07944095247383184
0.09363558063944975,0.093246872460332
0.0975962085196578,0.09735319851940322
0.08074452061536969,0.08124858162152578
0.10669469227933163,0.10650895884534922
0.10744741378200108,0.10708512182747067
0.12126414802204147,0.12095209083043829
0.10912214377340082,0.10921023214159072
0.13471595792576918,0.13447830444821385
0.10199639824874905,0.10252279840812098
0.1429206833780205,0.14272969184029408
0.13218455099068258,0.13191568894609293
0.14114846908495934,0.14061983371793446
0.1232309580666703,0.12369715114699982
0.11283782898626804,0.11256313351352389
0.1612615918650745,0.16117376499005978
0.1435230050180032,0.1435480712465664
0.1224574973249121,0.12366311197803957
0.16113530561722303,0.1612465875589311
0.16885447593672265,0.1688798263772083
0.1408324451885037,0.14115012422027967
0.1362474633977937,0.13645538028161128
0.17049418579890907,0.16986034169319944
0.1651312934970076,0.16519449825711718
0.1271446997764127,0.1270342880349841
0.1826226540705266,0.18264232125125712
0.1589789409469335,0.15926135171233027
0.17582749687575158,0.17475953961693622
0.18388981336045387,0.18404623344890111
0.169813756569275,0.16960895239213045
0.17417483752295304,0.1745558645019723
0.19862721217310175,0.19889971200975537
0.20624512448938442,0.20637994673955554
0.18529764536748117,0.18533016686266182
0.18118973602234933,0.18149190327987394
0.21130133611443158,0.21109149799628
0.19342034849082831,0.19328516096791987
0.21886105685316226,0.21905182458583025
0.17395968903706038,0.17364188196643307
0.1963974898507705,0.1968731795500869
0.18119893611067553,0.18113194031712418
0.18122639446711514,0.18118732485341488
0.20358703266045078,0.2035588015807112
0.21056920073351099,0.2108046870761518
0.18748127290879407,0.1873809660723206
0.1689073463818024,0.1684294761831066
0.20030589135304827,0.20025251119409979
0.19630987577183337,0.19667523521741118
0.21753724511730743,0.21748135918189138
0.22508931270829668,0.22502411489856314
0.18596130073757902,0.18590455877806844
0.23800279529546178,0.23732160748771036
0.2374768764254182,0.23777726396985305
0.19006190967615746,0.19084141518311376
0.2266438777618418,0.22691116940344017
0.19270892083860008,0.19221844416253347
