V,V_pred
0.9855182327707808,0.9855075206082423
0.9265413826071502,0.926530727588679
0.8695158502957873,0.8695060660952306
0.8144647389476259,0.8144561763670286
0.7614070504259357,0.7613997628699806
0.710358062570424,0.7103518753512095
0.6613290012292024,0.6613236566994494
0.614326810425213,0.6143220070397897
0.5693544632921117,0.5693498932877348
0.5264102471150731,0.5264056827654845
0.4854884975971845,0.48548380473467423
0.4465787198334559,0.44657388343783344
0.40966621229960376,0.40966131374769454
0.37473167520200584,0.37472692687351306
0.3417513319295907,0.34174701008022007
0.3106969835475271,0.3106934473626051
0.2815360048760507,0.28153366278204117
0.25423144573882345,0.25423071890098403
0.2287420860906421,0.22874336868819295
0.2050227442694418,0.20502639811551873
0.18302412348125002,0.1830304394959386
0.16269332131707254,0.16270250509454948
0.14397374093649867,0.14397971357095912
0.12680564216378598,0.12681466953704545
0.11112602612826598,0.11113807900765545
0.09686936343692878,0.09688432346440305
0.08396760924972407,0.08398529807962939
0.07235055992213255,0.07237072892344625
0.061946526924496856,0.06196883036586768
0.052682319345660734,0.05270637728540405
0.04448393302787553,0.0445092723009285
0.03727683689561945,0.037302986171879604
0.03098645138510195,0.031012934642193426
0.02553858974735327,0.025564917916344156
0.0208599619767781,0.020885685501951724
0.01687853587882128,0.016903208931155368
0.013524102929538756,0.013547308743145399
0.010728685800785741,0.010750048154335246
0.008426878423322091,0.008446108864782656
0.006556492417091089,0.006573335354302823
0.005058795481241083,0.005073084488581797
0.003878999034001928,0.003890644289937896
0.002966618046102513,0.002975601260764949
0.0022758562352606527,0.00228221128238415
0.0017658416498739888,0.0017696889550795896
0.001401046332182577,0.0014025232442410936
0.0011514187675540077,0.0011507147789071742
0.0009926809842702535,0.0009899887054373743
0.0009064118768020628,0.0009019722378402516
0.000880273409992513,0.0008743337503586066
0.0009080847912421031,0.0009008628955033726
0.0009897863179134947,0.0009815068840379117
0.0011314870315375228,0.0011223903703507878
0.0013454830433936033,0.001335762884352316
0.0016500311620749495,0.0016399004303828749
0.0020693304605226086,0.0020589818746103057
0.002633330910672522,0.00262291581851652
0.003377513915929186,0.003367128556549981
0.0043425324834368475,0.004332294891340057
0.005574110823221,0.005564075395816506
0.007122572693664708,0.00711277050522519
0.009042596228078136,0.009032983579648391
0.011392755229351431,0.011383243742527614
0.014235106318514027,0.014225616416259792
0.01763479656343214,0.01762522066708047
0.02165964564917953,0.021649901614151625
0.026379748399209386,0.026369726685211925
0.031866840353286824,0.031856453843949
0.03819404469929819,0.03818325383627291
0.045435303098269625,0.045424070804213845
0.053664919297116274,0.05365326994734524
0.06295726228298977,0.06294519601989848
0.0733860638720662,0.07337363527139082
0.08502418684126092,0.08501145269659548
0.09794329689931631,0.09793033504408309
0.11221312923544616,0.11220004187901128
0.12790150586202592,0.12788835466325368
0.14507378432748508,0.14506069380552758
0.1637924303565259,0.1637857443617659
0.1841171183263099,0.18411067604318124
0.2061039497621271,0.20609786286901363
0.2298056260468942,0.2298000003608778
0.2552709181645956,0.25526586926276423
0.28254481907430773,0.2825404834707792
0.3116681252541315,0.3116646145032074
0.3426773055984337,0.34267478092418563
0.37560462424319974,0.37560324382163646
0.41047800731945966,0.4104779358684565
0.4473208040568562,0.44732215011073784
0.4861519771623157,0.486154892847989
0.5269860845569065,0.5269906842007862
0.5698331639100901,0.569839504210059
0.6146991525051101,0.6147072484041615
0.6615852964466943,0.661595098494196
0.7104889701950683,0.7105003194750984
0.7614032932714552,0.7614158225721348
0.8143175587489245,0.8143306491759188
0.8692171697001827,0.8692297639538525
0.92608385250074,0.926094216813051
0.9848957358034847,0.9849013150735904
1.0343855529840238,1.0344028247067483
0.9661263814148884,0.9661474374809719
0.9003442004915805,0.9003640910212392
0.8370735955639326,0.8370896170621738
0.7763434325229166,0.7763544906175911
0.7181765436585279,0.71818261916018
0.6625891649603189,0.6625909329716071
0.6095915182839446,0.6095899613400892
0.5591866827805048,0.5591829617333967
0.5113710257484603,0.5113663216214271
0.4661337792165192,0.4661291458336698
0.42345702104027627,0.423453390501315
0.38331559870766907,0.38331372075403475
0.34567701561228126,0.3456774805995544
0.31050150601835147,0.3105047011248246
0.2777422413568587,0.2777484219031953
0.24734525085556364,0.24735448107159116
0.21924960263197135,0.219261847541184
0.19338792645543884,0.1934030701080251
0.16968633649117418,0.16970412632863519
0.1480651073980213,0.1480852482948783
0.1284389347854747,0.12845486502035286
0.11071746650728263,0.11073505668945294
0.09480581551858146,0.09482468194957329
0.08060537128951364,0.08062504964725475
0.06801403715239393,0.06803411308463682
0.05692728097674658,0.05694729898302381
0.04723868698190591,0.047258247795696304
0.03884085895683154,0.03885951460184474
0.0316260846416985,0.0316434445068357
0.025487235069799035,0.025502936831214372
0.020318594540606624,0.020332326878094362
0.01601670370694906,0.01602818280816745
0.012481160539868918,0.01249020576984572
0.00961551397557412,0.009621987128633956
0.0073280172646218444,0.007331905701895267
0.00553248941749035,0.005533844024143066
0.004149009449769868,0.004147968112232458
0.003104562568330574,0.0031013995956381234
0.002333868185126227,0.0023288865769914456
0.0017797588297282412,0.0017733685166732107
0.0013938336472639609,0.001386492417134491
0.001136876928256174,0.001129061459470458
0.0009791171715484654,0.0009713694808140716
0.0009006242018783203,0.0008934921683350271
0.0008914359753554155,0.0008854558998769188
0.0009516146628978014,0.0009473296202927211
0.001091359538104576,0.0010892255766346967
0.001330763375825237,0.0013312062880868154
0.0016996931912550749,0.0017030857265782793
0.0022376142538254795,0.002244174421498507
0.0029930301323935647,0.003002896834683539
0.00402319175973001,0.0040363622745852226
0.005393495439532975,0.005409850360183084
0.007176931907013465,0.007196208889739482
0.009453413758021334,0.009475233862379345
0.012309026382685294,0.012332935386690873
0.01583535757333479,0.015860835577350074
0.02012863470699859,0.02015510872997585
0.025288975847634818,0.025315863119944965
0.03141944653856492,0.03144622316206688
0.03862544060532158,0.038651568765207936
0.047013601805995044,0.047038614947938304
0.05669120317982995,0.05671465384958941
0.06776512548207539,0.06778664949927937
0.08034117233653594,0.08036050716642627
0.0945233036275697,0.09454027863161156
0.11041291363860628,0.11042739860830537
0.12810809852567662,0.12812009988635906
0.14770309086756922,0.14771263437664683
0.16928758079766176,0.16929471804454496
0.19294615717494384,0.19295725809746714
0.21875798177161743,0.2187669996870494
0.2467961702772273,0.2468032454962929
0.2771275319312593,0.2771329007002325
0.30981227878418544,0.3098161201069879
0.3449036531334889,0.3449061439125723
0.38244801175503385,0.3824492480101938
0.4224844169893451,0.42248440155271505
0.465044575352363,0.4650432996511508
0.5101529559336836,0.5101503303475683
0.5578268775386535,0.557822744478369
0.6080761193766349,0.6080703396995435
0.6609037090754006,0.66089610977323
0.7163054412472072,0.7162959486052621
0.7742705452379961,0.7742591925735087
0.8347814417619858,0.8347684295767481
0.8978145378168121,0.8978001856877964
0.9633399804497429,0.9633247538533267
1.0313219934116162,1.031306521809123
1.0027877131177778,1.0028310672205771
0.9472950108713653,0.9473060326541488
0.8930601991864059,0.893051442185908
0.8401526967285269,0.8401345772082477
0.7886398639477817,0.7886200017222295
0.738585793629655,0.738569126217188
0.6900508127247794,0.6900400347096214
0.6430907521571916,0.643086847436258
0.5977566678373049,0.5977595216946735
0.5540947904181736,0.5541035802492364
0.5121461210968202,0.5121533702099373
0.47194619586382713,0.4719567737564867
0.4335248994377671,0.4335374989401645
